ent_num,SDN_name,SDN_type,Program,Title,Call_Sign,Vess_type,Tonnage,GRT,Vess_flag,Vess_owner,Remarks
15995,"UR-CJW","aircraft","SDGT] [NPWMD] [IFSR",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Construction Number (also called L/N or S/N or F/N) 358; Aircraft Manufacture Date 12 Sep 1999; Aircraft Model BAe-146 Avro RJ100; Aircraft Manufacturer's Serial Number (MSN) 3358; Additional Sanctions Information - Subject to Secondary Sanctions."
15996,"UR-CKJ","aircraft","SDGT] [NPWMD] [IFSR",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Construction Number (also called L/N or S/N or F/N) 343; Aircraft Manufacture Date 04 Sep 1999; Aircraft Model BAe-146 Avro RJ100; Aircraft Operator Mahan Air; Aircraft Manufacturer's Serial Number (MSN) 3343; Additional Sanctions Information - Subject to Secondary Sanctions."
15997,"UR-CKY","aircraft","SDGT] [NPWMD] [IFSR",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Construction Number (also called L/N or S/N or F/N) 146; Aircraft Manufacture Date 08 Jan 1990; Aircraft Model BAe-146 Avro RJ100; Aircraft Operator Mahan Air; Aircraft Manufacturer's Serial Number (MSN) 3146; Additional Sanctions Information - Subject to Secondary Sanctions."
15998,"UR-CKX","aircraft","SDGT] [IFSR",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Construction Number (also called L/N or S/N or F/N) 131; Aircraft Manufacture Date 25 May 1989; Aircraft Model BAe-146 Avro RJ300; Aircraft Operator Ukrainian-Mediterranean Airlines; alt. Aircraft Operator Ukrainian-Mediterranean Airlines; Aircraft Manufacturer's Serial Number (MSN) 3131."
15999,"UR-CKZ","aircraft","SDGT] [IFSR",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Construction Number (also called L/N or S/N or F/N) 159; Aircraft Manufacture Date 01 Jan 1990; Aircraft Model BAe-146 Avro RJ300; Aircraft Operator Ukrainian-Mediterranean Airlines; Aircraft Manufacturer's Serial Number (MSN) 3159."
16000,"AL-MASLI, 'Abd-al-Hamid","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1976; POB Darnah, Libya; alt. POB Danar, Libya; nationality Libya."
16004,"EXECUTION OF IMAM KHOMEINI'S ORDER",-0- ,"IRAN] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'EIKO'; a.k.a. 'SETAD'."
16005,"TOSEE EQTESAD AYANDEHSAZAN COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16006,"TADBIR ECONOMIC DEVELOPMENT GROUP",-0- ,"IRAN] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; National ID No. 10103871690 (Iran); Registration Number 341189 (Iran); Linked To: EXECUTION OF IMAM KHOMEINI'S ORDER."
16007,"TADBIR INVESTMENT COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16008,"MODABER",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16009,"TADBIR CONSTRUCTION DEVELOPMENT COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16010,"TADBIR ENERGY DEVELOPMENT GROUP CO.",-0- ,"IRAN] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.tadbirenergy.com; Additional Sanctions Information - Subject to Secondary Sanctions; National ID No. 10103669614 (Iran); Registration Number 329465 (Iran); Linked To: TADBIR ECONOMIC DEVELOPMENT GROUP."
16011,"REY INVESTMENT COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.rey-co.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16012,"REYCO GMBH.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16013,"MCS INTERNATIONAL GMBH",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.mcs-tch.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16014,"MCS ENGINEERING",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16015,"GOLDEN RESOURCES TRADING COMPANY L.L.C.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'GRTC'."
16016,"CYLINDER SYSTEM L.T.D.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.csc-sb.hr; Additional Sanctions Information - Subject to Secondary Sanctions; Registration ID 050038884 (Croatia); Tax ID No. 27694384517 (Croatia)."
16017,"AMIN INVESTMENT BANK",-0- ,"IRAN] [IRAN-EO13902",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.aminib.com; Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'AMIN IB'."
16018,"PARDIS INVESTMENT COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16019,"MELLAT INSURANCE COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.mellatinsurance.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16020,"IRAN & SHARGH COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.iranoshargh.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16021,"IRAN & SHARGH LEASING COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.isleasingco.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16022,"TADBIR BROKERAGE COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.tadbirbroker.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16023,"ZARIN RAFSANJAN CEMENT COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.zarrincement.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16024,"RISHMAK PRODUCTIVE & EXPORTS COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16025,"OMID REY CIVIL & CONSTRUCTION COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.omidrey.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16026,"BEHSAZ KASHANE TEHRAN CONSTRUCTION CO.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.behsazco.ir; Additional Sanctions Information - Subject to Secondary Sanctions."
16027,"ROYAL ARYA CO.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16028,"HORMOZ OIL REFINING COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16029,"GHAED BASSIR PETROCHEMICAL PRODUCTS COMPANY",-0- ,"IRAN] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.gbpc.net; Additional Sanctions Information - Subject to Secondary Sanctions; National ID No. 10101795696 (Iran); Registration Number 136434 (Iran); Linked To: TADBIR ENERGY DEVELOPMENT GROUP CO."
16030,"PERSIA OIL & GAS INDUSTRY DEVELOPMENT CO.",-0- ,"IRAN] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.pogidc.com; Additional Sanctions Information - Subject to Secondary Sanctions; National ID No. 10102933619 (Iran); Registration Number 252925 (Iran); Linked To: TADBIR ENERGY DEVELOPMENT GROUP CO."
16031,"PARS OIL CO.",-0- ,"IRAN] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.parsoilco.com; Additional Sanctions Information - Subject to Secondary Sanctions; National ID No. 10100302746 (Iran); Registration Number 6388 (Iran); Linked To: TADBIR ENERGY DEVELOPMENT GROUP CO."
16032,"COMMERCIAL PARS OIL CO.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16033,"MARJAN PETROCHEMICAL COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16034,"GHADIR INVESTMENT COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.ghadir-invest.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16035,"SADAF PETROCHEMICAL ASSALUYEH COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16036,"POLYNAR COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.polynar.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16037,"ONE CLASS PROPERTIES (PTY) LTD.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16038,"ONE VISION INVESTMENTS 5 (PTY) LTD.",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; Registration ID 2002/022757/07 (South Africa)."
16039,"PARS MCS",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.parsmcs.com; Additional Sanctions Information - Subject to Secondary Sanctions."
16040,"OIL INDUSTRY INVESTMENT COMPANY",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.oiic-ir.com; Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'O.I.I.C.'."
16041,"REY NIRU ENGINEERING COMPANY",-0- ,"IRAN] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.reyniroo.com; Additional Sanctions Information - Subject to Secondary Sanctions; National ID No. 10102819429 (Iran); Registration Number 241189 (Iran); Linked To: TADBIR ENERGY DEVELOPMENT GROUP CO."
16083,"SON, Mun San","individual","NPWMD","External Affairs Bureau Chief, General Bureau of Atomic Energy",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 23 Jan 1951; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; External Affairs Bureau Chief, General Bureau of Atomic Energy."
16084,"KIM, Chol Sam","individual","NPWMD","Treasurer, Daedong Credit Bank",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 11 Mar 1971; nationality Korea, North; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Treasurer, Daedong Credit Bank."
16085,"DAEDONG CREDIT BANK",-0- ,"NPWMD",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"SWIFT/BIC DCBKKPPY; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; a.k.a. 'DCB'."
16086,"DCB FINANCE LIMITED",-0- ,"NPWMD",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
16101,"MOHAMED HAMZA, Abd Al-Ra'Ouf Abu Zaid","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Jan 1983; POB Sudan; nationality Sudan."
16119,"SWISS MANAGEMENT SERVICES SARL",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16128,"DI LAURO, Marco","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 16 Jun 1980; POB Naples, Italy."
16129,"RICCIO, Mario","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 28 Jun 1991; POB Mugnano di Napoli, Italy."
16130,"MENNETTA, Antonio","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 03 Jan 1985; POB Naples, Italy."
16131,"ABETE, Mariano","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 03 Apr 1991; POB Naples, Italy."
16132,"GUARINO, Rosario","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 26 Jun 1983; POB Naples, Italy."
16133,"GOTO, Tadamasa","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 16 Sep 1942; POB Tokyo, Japan; citizen Cambodia; a.k.a. 'CHUEI'; a.k.a. 'OKNHA, Chuei'; a.k.a. 'AJA, Chuei'; Linked To: YAKUZA."
16134,"SEYYEDI, Seyed Nasser Mohammad","individual","IRAN","Managing Director, Sima General Trading",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 21 Apr 1963; citizen Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Passport B14354139 (Iran); alt. Passport L18507193 (Iran); alt. Passport X95321252 (Iran); Managing Director, Sima General Trading."
16135,"KASB INTERNATIONAL LLC",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; Telephone Number: (971) (4) (3248000)."
16136,"PETRO ROYAL FZE",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16137,"AA ENERGY FZCO",-0- ,"IRAN",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions."
16139,"PARSAEI, Reza","individual","IRAN","Director, NIOC International Affairs (London) Ltd.",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 09 Aug 1963; citizen Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Director, NIOC International Affairs (London) Ltd."
16140,"TABATABAEI, Seyyed Mohammad Ali Khatibi","individual","IRAN","Director, NIOC International Affairs (London) Ltd.; Director of International Affairs, NIOC",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 27 Sep 1955; citizen Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Director, NIOC International Affairs (London) Ltd.; Director of International Affairs, NIOC."
16141,"ZIRACCHIAN ZADEH, Mahmoud","individual","IRAN","Director, Iranian Oil Company (U.K.) Ltd.",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 24 Jul 1959; citizen Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Director, Iranian Oil Company (U.K.) Ltd."
16142,"MOHADDES, Seyed Mahmoud","individual","IRAN","Managing Director, Iranian Oil Company (U.K.) Ltd.",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 07 Jun 1957; citizen Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Managing Director, Iranian Oil Company (U.K.) Ltd."
16151,"QABALAN, Muhammad","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1969; citizen Lebanon; Additional Sanctions Information - Subject to Secondary Sanctions Pursuant to the Hizballah Financial Sanctions Regulations; a.k.a. 'AL-GHUL, Hassan'."
16152,"MANSUR, Muhammad Yusuf Ahmad","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 14 Sep 1970; alt. DOB 01 Jan 1974; alt. DOB 1980; POB Bint Jubayl, Lebanon; Additional Sanctions Information - Subject to Secondary Sanctions Pursuant to the Hizballah Financial Sanctions Regulations; a.k.a. 'SAMI, Salem Bassem'; a.k.a. 'HILLAWI, Jamal Hani'; a.k.a. 'SHIHAB, Muhammad Yusuf Mansur Sami'."
16161,"ARECHIGA GAMBOA, Jose Rodrigo","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 15 Jun 1980; POB Culiacan, Sinaloa, Mexico; Passport 040061677 (Mexico); Driver's License No. ARGARD80061 (Mexico); C.U.R.P. AEGR800615HSLRMD01 (Mexico); a.k.a. 'CHINO ANTRAX'."
16167,"YAYLA, Bulut","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1981; POB Zonguldak, Turkey."
16169,"RIVERA MARADIAGA, Javier Eriberto","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 20 Apr 1972; POB Tocoa, Colon, Honduras; Numero de Identidad 0209-1972-00282 (Honduras); a.k.a. 'EL CACHIRO'; a.k.a. 'RIVERA, Javier'; a.k.a. 'CACHIRO, Javier'."
16170,"RIVERA MARADIAGA, Devis Leonel","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 28 Mar 1977; POB Tocoa, Colon, Honduras; Numero de Identidad 0209-1977-00375 (Honduras); a.k.a. 'RIVERA, Leonel'; a.k.a. 'EL CACHIRO'; a.k.a. 'CACHIRO, Lionel'."
16173,"RIVERA MARADIAGA, Santos Isidro","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 05 Jun 1985; POB Tocoa, Colon, Honduras; Numero de Identidad 0209-1985-02347 (Honduras); a.k.a. 'CACHIROS'."
16175,"RIVERA CARDONA, Santos Isidro","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 15 May 1949; POB Tocoa, Colon, Honduras; Numero de Identidad 0209-1949-00019 (Honduras)."
16176,"MARADIAGA LOPEZ, Esperanza Caridad","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 30 Sep 1950; POB San Esteban, Olancho, Honduras; Numero de Identidad 1517-1950-00095 (Honduras)."
16177,"RIVERA MARADIAGA, Maira Lizeth","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 17 Dec 1975; alt. DOB 17 Dec 1976; POB Tocoa, Colon, Honduras; Numero de Identidad 0209-1976-00026 (Honduras)."
16178,"GANADEROS AGRICULTORES DEL NORTE, S. DE R.L. DE C.V.",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RTN 05019005483678 (Honduras); a.k.a. 'GAN'."
16179,"PALMA DEL BAJO AGUAN, S.A.",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RTN 05019007109210 (Honduras); a.k.a. 'PALMEROS DEL BAJO AGUAN'."
16180,"MINERA MI ESPERANZA, S.A.",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RTN 08019011419066 (Honduras)."
16181,"INMOBILIARIA RIVERA MARADIAGA, S.A. DE C.V.",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RTN 08019009234360 (Honduras)."
16182,"INVERSIONES TURISTICAS JOYA GRANDE, S.A. DE C.V.",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RTN 08019011356332 (Honduras)."
16201,"KHAN, Bahawal","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1979."
16208,"CUELLAR CASTRO, Luis Eduardo","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 18 Jun 1972; POB Valparaiso, Caqueta, Colombia; Cedula No. 12257081 (Colombia)."
16209,"RODRIGUEZ VASQUEZ, Fernain","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 08 Jan 1972; POB Valparaiso, Caqueta, Colombia; Cedula No. 16191270 (Colombia)."
16210,"RIOS HERNANDEZ, Juanita Del Carmen","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 11 Jan 1977; POB Tamaulipas, Mexico; nationality Mexico; citizen Mexico; R.F.C. RIHJ770111DD (Mexico); Credencial electoral 0844040737482 (Mexico); C.U.R.P. RIHJ770111MTSSRN08 (Mexico); Linked To: TREVINO MORALES, Miguel; Linked To: DISTRIBUIDORA E IMPORTADORA DE PRODUCTOS MEDICOS DEL NORTE, S.A. DE C.V."
16211,"DISTRIBUIDORA E IMPORTADORA DE PRODUCTOS MEDICOS DEL NORTE, S.A. DE C.V.",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Folio Mercantil No. 117592 (Mexico) issued 11 Nov 2009; SRE Permit No. 1909004 (Mexico)."
16221,"AZMARAI, Umar Siddique Kathio","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1977; POB Saudi Arabia; nationality Pakistan; National ID No. 466-77-221879 (Pakistan); alt. National ID No. 42201-015024707-7."
16223,"JAMIA TALEEM-UL-QURAN-WAL-HADITH MADRASSA",-0- ,"SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
16225,"LAHBOUS, Mohamed","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1978; nationality Mali."
16226,"KAWTHARANI, Muhammad","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1945; alt. DOB 1959; alt. DOB 1961; POB Najaf, Iraq; nationality Lebanon; alt. nationality Iraq; Additional Sanctions Information - Subject to Secondary Sanctions Pursuant to the Hizballah Financial Sanctions Regulations."
16227,"MENDOZA ROBLES, Eduardo","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 05 Dec 1966; POB Nuevo Laredo, Tamaulipas, Mexico; citizen Mexico; R.F.C. MERE661205MQ3 (Mexico); C.U.R.P. MERE661205HTSNBD09 (Mexico); a.k.a. 'ZETA 33'."
16228,"ARNOUS, Hussein","individual","SYRIA","Minister of Public Works",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1953; POB Idleb, Syria; Minister of Public Works."
16229,"AL-QADRI, Ahmad","individual","SYRIA","Minister of Agriculture and Agrarian Reform",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1956; POB Hasaka, Syria; Minister of Agriculture and Agrarian Reform."
16230,"ISMAEL, Ismael","individual","SYRIA","Minister of Finance",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1955; Minister of Finance."
16231,"AL-SHAMMAT, Kinda","individual","SYRIA","Minister of Social Affairs",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1973; POB Damascus, Syria; Minister of Social Affairs."
16232,"HIJAZI, Hassan","individual","SYRIA","Minister of Labor",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1964; POB Quneitra, Syria; Minister of Labor."
16235,"AL-HASSAN, Bassam","individual","SYRIA","Brigadier General; Syrian Presidential Advisor",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1961; alt. DOB 1960; alt. DOB 1962; POB Homs, Syria; Brigadier General; Syrian Presidential Advisor."
16264,"SUNGKAR, Said Ahmad","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 25 Oct 1961; nationality Indonesia; Passport U337061 (Indonesia) issued 17 Dec 2009 expires 17 Dec 2014; National ID No. 337502.251061.0002 (Indonesia)."
16265,"ABDUL MAJID, Afif","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 26 Apr 1952; POB Pacitan, East Java, Indonesia; nationality Indonesia."
16268,"MOSKALENKO, Sergey Yevgeniyevich","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 08 Nov 1951; alt. DOB 08 Nov 1961; POB Surkhandaria Region, Uzbekistan; citizen Uzbekistan; Passport CA1702697 (Uzbekistan); alt. Passport CA1938292 (Uzbekistan)."
16269,"RYBALSKIY, Yakov","individual","TCO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 08 Aug 1954; alt. DOB 08 Aug 1950; citizen Israel; Passport 7959978 (Israel); alt. Passport R5408081 (Israel); alt. Passport 9001681 (Israel)."
16278,"MUHAMMAD JAMAL NETWORK",-0- ,"SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
16280,"AL-KASHIF, Muhammad Jamal 'Abd-al Rahim Ahmad","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Jan 1964; alt. DOB 01 Feb 1964; POB Cairo, Egypt; nationality Egypt."
16315,"ROZI, Pahlawan","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1965; POB Kunduz City, Kunduz District, Afghanistan; nationality Afghanistan."
16318,"ZHANG, Lei","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 03 Jan 1976; POB Shanghai, China; citizen China; Passport G23851362 (China); alt. Passport W76048374 (China); National ID No. 320202197601030513 (China); Chinese Commercial Code 1728 4320; Linked To: CEC LIMITED."
16319,"CEC LIMITED",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website www.cecchem.com; alt. Website www.eric1234.com."
16342,"MIRA PEREZ, Fredy Alonso","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 02 Jul 1966; POB Bogota, Colombia; citizen Colombia; Cedula No. 71683988 (Colombia); a.k.a. 'FREDY COLAS'."
16363,"BOKO HARAM",-0- ,"FTO] [SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
16364,"ANSARU",-0- ,"FTO] [SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"a.k.a. 'JAMBS'."
